restaurant 阿つみ食堂 atsumishokudo,"東京都千代田区神田猿楽町1-2-4, 富田屋ビル 1階, Tokyo, 101-0064"
restaurant 陳家私菜 秋葉原店 Chinkashisai Akiba,"日本, 〒101-0024 東京都千代田区神田和泉町１−１－１２ ミツバビル B1, 東京都 101-0024"
restaurant バンゲラズキッチン神保町 Bangera's Kitchen Jimbocho,"Terrace Square 1f, ３丁目-３-22 神田錦町 千代田区 東京都 101-0054 日本, テラススクエア1F,"
restaurant ウムウムグッドブリトーズ 丸ビル店 umum good burritos,"東京都 千代田区 丸の内 2-4-1, 丸の内ビルディング B1F, Tokyo, 100-6390"
restaurant タイニー・ピース・キッチン Tiny Peace Kitchen,"2 Chome-5-3 Hirakawachō, Nagatacho GRiD, Chiyoda-Ku, Tōkyō-to"
restaurant ラーメン＆焼き鳥 ジョニーとリー Toriramem & Yakitori JOHNNY and REE,"2 Chome-11-2 Hirakawachō, Chiyoda-Ku, Tōkyō-to 102-0093"
restaurant 福一うどん製作所 岩本町店,"東京都千代田区神田佐久間町2-1, 大原ビル, Tokyo, 101-0025"
restaurant カリガリ 秋葉原 Caligari Akihabara,"Akihabara Caligari, 1F, Chiyoda-Ku, Tōkyō-to 101-0021"
restaurant アラシュ エキゾチックダイニング ARASH ～EXOTIC DINING～,"日本、〒101-0061 東京都千代田区神田三崎町３丁目１−１,"
restaurant ピッツェリア ピアット Pizzeria Piatto,"東京都千代田区飯田橋3-10-9, 飯田橋アイガーデンテラス3F, Tokyo, 102-0072"
restaurant 溜池山王聘珍樓 Tameikesanou Heichinrou,"東京都千代田区永田町2-11-1, 山王パークタワー27F, Tokyo, 100-0014"
 デニーズ 神田小川町店 Denny's KANNDAOGAWAMACHI,"東京都千代田区神田美土代町７, 101-0053"
restaurant 炒飯総本家【チャーハン専門】神田東口店,"東京都千代田区鍛冶町2-13-25, JR高架下共同ビル1･2階,"
restaurant タイ料理 ティーヌン市ヶ谷店 Thai Food TINUN ICHIGAYA,"千代田区 九段北4-2-15, 市ヶ谷プラザ 1Ｆ, Tokyo, 102-0073"
restaurant サンデー Sunday,"日本, 〒101-0061 東京都千代田区三崎町３丁目１０−４, 千代田ビル1f, 東京都 101-0061"
restaurant ピッツェリア ダ チーボ トウキョウ スタツィオーネ　PIZZERIA DA CIBO TOKYO STAZIONE,"日本、〒100-0005 東京都千代田区丸の内１丁目９−１, 東京駅1階キッチンストリート,"
restaurant ヴィノ スタンド オーパ！ Vino Stand OPA!,"2 Chome-3-5 Kanda Tachō, 森屋ビル 1F, Chiyoda-Ku, Tōkyō-to 101-0046"
restaurant 本格四川料理 川芙蓉 Sichuan Resturant Senfuyou,"東京都千代田区神田小川町3-16 , 小林ビル2F, Tokyo, 101-0052"
restaurant メナムのほとり 神保町本店 Menamu Jinbocho,"Maenam No Hotori, Chiyoda-Ku, Tōkyō-to 101-0051"
restaurant バインミー サンドイッチ水道橋店 Banhmi Sandwich,"1 Chome-4-9 Kanda Misakichō, 1F, Chiyoda-Ku, Tōkyō-to 101-0061"
restaurant 添好運（ティム・ホー・ワン） 日比谷店 Tim Ho Wan Hibiya,"東京都千代田区有楽町1-2-2, 日比谷シャンテ別館1F, Tokyo, 151-0053"
restaurant 炭焼豚丼 豚野郎 BUTAYAROU,"東京都千代田区神田駿河台2-6-15, 近藤ビル3F, Tokyo, 101-0062"
restaurant アルトラ・ステラ Altra Stella,"東京都 千代田区 鍛冶町1-7-1,"
restaurant グッドモーニングバーガー　GOOD MORNING BURGERS CAFÉ錦町,"東京都千代田区神田錦町3-20, 錦町トラッドスクエア1F, Tokyo, 101-0054"
restaurant アロマズ オブ インディア AROMAS of INDIA,"東京都千代田区 神田須田町1-21-4 , 神田NKビルB1F・1F, Tokyo, 101-0041"
restaurant とんかつ ふみぜん Fumizen,"日本、〒102-0094 東京都千代田区紀尾井町４−１ ホテルニューオータニ東京アーケード階, 株ホテルニューオータニ内,"
restaurant 牛たん とろろ 麦めし ねぎし 神田駅前店 Negishi Kanda Station,"東京都千代田区内神田3-20-7, TC第33神田駅前ビルB1, Tokyo, 101-0047"
restaurant ザ バーガーショップ The Burger Shop,"3-28 Kioichō, ADMIRAL紀尾井町 1F, Chiyoda-Ku, Tōkyō-to 102-0094"
restaurant ごちとん（野菜を食べるごちそう豚汁）OOTEMORI店 Gochiton OOTEMORI,"東京都千代田区大手町1-5-5, 大手町タワ-B2F, Tokyo, 100-0004"
restaurant 福亭 FUKUTEI,"東京都 千代田区 神田神保町1-24-5, 常盤ビル1F,"
restaurant 和伊わい亭 waiwaitei,"1f, 2 Chome-7-5 Nishikanda, Chiyoda-Ku, Tōkyō-to 101-0065"
"restaurant 牛タン専門店 神楽坂下 たん治郎 Grilled beef tongue speciality store, Tanjiro in Kagurazaka","日本、〒102-0071 東京都千代田区富士見２丁目７−１ プラーノモール 2f 203b, プラーノモール203B,"
 デニーズ 秋葉原中央口店 Denny's AKIHABARACHUUOUGUCHI,"東京都千代田区神田佐久間町１－８－３, ダイハツ秋葉原ビル２Ｆ, 101-0025"
restaurant マンケシー 水道橋店 Mankesy suidobashi,"東京都千代田区神田三崎町2-19-4, 三崎町MKビル6F, Tokyo, 101-0061"
restaurant ニクアンドバーハングアウト Niku&Bar HANGOUT,"Awaji Cafe&Gallery, 1F, Chiyoda-Ku, Tōkyō-to 101-0063"
restaurant 横浜ラーメン一刀家 秋葉原店 Ittouya Japanese Ramen with pork bone and SOY soup,"東京都千代田区外神田5-1-14, 三幸ビル1F, Tokyo, 101-0021"
restaurant PRONTO 市ヶ谷店,"東京都千代田区九段北4-2-13, Tokyo, 102-0073"
 スターバックス コーヒー 麹町店 Starbucks Coffee Kojimachi,"東京都千代田区麹町3-2-5, 垣見麹町ビル別館 1F, 102-0083"
restaurant 柿家鮨 神田店 Kakiyazushi Kanda,"Kakiya Sushi, 1F, Chiyoda-Ku, Tōkyō-to 101-0051"
restaurant サスティナブルキッチン ROSY Sustainable Kitchen ROSY,"東京都千代田区神田北乗物町11, 1F, Tokyo, 101-0036"
restaurant 日乃屋カレー 市ヶ谷店 Hinoya Curry Ichigaya,"4 Chome-7-17 Kudanminami, Chiyoda-Ku, Tōkyō-to 102-0074"
 バーガーキング 秋葉原昭和通り店 Burger King AKIHABARA SHOWA-DORI,"東京都千代田区神田佐久間町1-21, 101-0025"
 スターバックス コーヒー 東京ガーデンテラス紀尾井町店 Starbucks Coffee Tokyo Garden Terrace Kioicho,"東京都千代田区紀尾井町1-2, 東京ガーデンテラス紀尾井町２F小左衛門テラス内, Tokyo, 102-0094"
 サブウェイ 丸ビル店 Subway Marunouchi Building,"東京都千代田区丸の内2-4-1, 丸の内ﾋﾞﾙﾃﾞｨﾝｸﾞB1, Tokyo, 100-0005"
restaurant ワイズ サンズ 東京 WISE SONS TOKYO,"日本、〒100-0005 東京都千代田区丸の内２丁目４−１, 丸ビル／地下１階, 東京都 100-0005"
restaurant 神田江戸銀本店 Kanda Edogin SUSHI,"神田江戸銀 本店, Chiyoda-Ku, Tōkyō-to 101-0051"
restaurant タイ料理 サイアムオーキッド 八重洲地下街,"東京都中央区八重洲2-1, 八重洲地下街南1号, Tokyo, 104-0028"
 大戸屋ごはん処 丸の内新東京ビル店 Ootoya Marunouchi Shin-Tokyo Building,"大戸屋ごはん処 丸の内新東京ビル店 Ootoya, Chiyoda-Ku, Tōkyō-to 100-0005"
 すき家 末広町店 Sukiya Suehirocho,"千代田区外神田6-15-14, 101-0021"
restaurant 【デザート無料！】 からあげ 専門店 とりきぶん Chicken Torikibun,"日本、〒100-0006 東京都千代田区有楽町１丁目２−１１, Orchid Square 1F,"
restaurant Hi茶 秋葉原店 Hicha Akihabara,"千代田区外神田4-3-11, Tokyo, 101-0021"
restaurant ザ・タンドール The Tandoori,"日本, 〒101-0047 東京都千代田区内神田１丁目５−１１ セントラル大手町ビル301, セントラル大手町ビル１F, 東京都 101-0047"
restaurant 香港飲茶 唐朝 TOUCHOU HONGKONG DIMSUM,"千代田区 麹町2-12-13, 1F, Tokyo, 102-0083"
restaurant Omuricecafé Yellowgourmet 神保町 Jinbochou,"東京都千代田区神田猿楽町1-3-4, Tokyo, 101-0064"
restaurant ニューキャッスル 神田 NewCastle Kanda,"2 Chome-13-24 Kajichō, Chiyoda-Ku, Tōkyō-to 101-0044"
 ガストロパブ クーパーズ 丸の内店 COOPERS Marunouchi,"東京都千代田区丸の内2-5-2, 三菱ビルB1F,"
 すき家 水道橋駅東口店 Sukiya Suidobashi Eki Higashiguchi,"千代田区神田三崎町1-4-26,"
restaurant 神戸牛料理コービーズランチ Koby's Ranch,"第９ｎｓビル, 1F, Chiyoda-Ku, Tōkyō-to 101-0041"
restaurant フォーク バーガーズアンドビアーズ folk burgers & beers,"千代田区神田神保町2-8-1 , レフィール神保町1F, Tokyo, 101-0051"
restaurant 三宝 Sanpo,"日本、〒101-0061 東京都千代田区神田三崎町２丁目１４−５,"
restaurant ブレイズタコス BLAISE TACOS,"Japan, 〒101-0021 Tōkyō-To, Chiyoda-Ku, Sotokanda, 3 Chome−7−9, サン ビュー 外 神田 1f, Tōkyō-to 101-0021"
restaurant こだわりとんかつ 神楽 神保町 Kagura Jinbocho,"東京都千代田区神田猿楽町1-3-4, Tokyo, 101-0064"
restaurant ビストロ TERIYAKI 秋葉原 Bistoro TERIYAKI AKIHABARA,"東京都千代田区神田練塀町66, ヴィラージュドクロシェ1F2F, Tokyo, 101-0022"
 はなの舞 九段店 Hana no Mai Kudan,"東京都千代田区九段南2-6-8, 九段南ビルB1F, Tokyo, 102-0074"
restaurant J'sカレー 神保町白山通り店 J’s curry,"東京都千代田区神田神保町2−16, 宮田ビル, Tokyo, 101-0051"
restaurant 焼肉 笑 Yakiniku Shou,"東京都千代田区神田佐久間町2-11−1ヴェルス秋葉原3f, Tokyo, 101-0025"
restaurant オサカナジャック,"千代田区神田神保町2-48, Tokyo, 101-0051"
restaurant 伊蔵 半蔵門店 Izo hanzoumon,"東京都 千代田区 一番町10-8, 一番町ウエストビル1F, Tokyo, 102-0082"
restaurant 藤井屋餃子専門店 九段下店 Huziigyouzaya Kudanshita,"東京都 千代田区 九段南2-4-12, アビスタ九段ビル1F, Tokyo, 102-0074"
restaurant 博多満月市ヶ谷店,"東京都千代田区五番町4-2, 東プレビル2F, Tokyo, 102-0076"
restaurant 中国料理 東園 Chinese restaurant AZUMAEN,"東京都千代田区鍛冶町二丁目9番5号, Tokyo, 101-0044"
restaurant ソトベタウィ宮本 Soto Betawi Miyamoto,"東京都千代田区神田錦町1-14-7, 神田錦町ビル1F,"
 マクドナルド 秋葉原駅前店 McDonald's Akihabara,"Mcdonald'S Akihabara Station Store, 秋葉原センタープレイスビル, 千代田区, Tōkyō-to 101-0028"
 串かつでんがな 神田西口店,"東京都千代田区鍛冶町2-14-3, Tokyo, 101-0044"
restaurant Anchor Point,"東京都千代田区平河町2-6-4, 海運ビル1F, Tokyo, 102-0093"
restaurant 地中海バル Chishukaibaru,"東京都 千代田区 内幸町2-2-2, 富国生命ビルB2 B215号, Tokyo, 100-0011"
 カレーハウス CoCo壱番屋 JR秋葉原駅昭和通り口 Curry House CoCo Ichibanya JR Akihabara Station Showadori-exit,"東京都千代田区神田平河町4番地, 渡辺ﾋﾞﾙ1階, Tokyo, 101-0027"
restaurant マスターシェフキッチン 神田店 Master chef kitchen Kanda,"千代田区 神田錦町3-6-7 , 錦町スクエアビル1F,"
restaurant シュマッツ・ビア・スタンド 大手町プレイス店 SCHMATZ Otemachi Place,"東京都千代田区大手町2-3-1, 大手町プレイス1F, Tokyo, 100-0004"
restaurant やさいと揚げもん屋「享。」 Yasai to agemonya「Kyo。」,"４丁目-２-3 九段南, 九段木田ビル２０１, 千代田区, 東京都 102-0074"
restaurant キッチンナナニーサン kitchen723,"鍛冶町２丁目１１−１７, C-1, 千代田区, 東京都 101-0044"
restaurant 窯焼きPIZZA＆揚げPIZZA 秋葉原500バル PIZZA AKIHABARA500BAR,"東京都千代田区神田佐久間町2-8-1, シャンピア秋葉原ビル1F, Tokyo, 101-0025"
restaurant サラダ専門店 ハブアグッドハーベスト 秋葉原店 Salad specialty shop HAVE A GOOD HARVEST Akihabara,"千代田区 神田佐久間町2-11, JD秋葉原ビル1F, Tokyo, 101-0025"
restaurant 博多もつ鍋 熱中屋 御茶ノ水店 Hakata Motsunabe Necchuya Ochanomizu,"東京都千代田区神田駿河台2-1-30, 101-0062"
 マクドナルド 九段下店 McDonald's KUDAN-SHITA,"東京都千代田区九段北１－２－２グランドメゾン九段, 1020073"
 銀座ライオン LEO 八重洲地下街店 GINZA LION LEO Yaesu Chikagai,"東京都中央区八重洲2-1, 八重洲地下街中4, Tokyo, 103-0028"
 スターバックス コーヒー お茶の水村田ビル店 Starbucks Coffee Ochanomizu Murata Bldg.,"東京都千代田区神田駿河台2-5村田ビルディング 1f,"
restaurant 麹蔵 市ヶ谷 店 黒豚 黒毛和牛 軍鶏 炭火焼き,"東京都千代田区九段北4-2-6, 市ヶ谷ビルB1, Tokyo, 102-0073"
 銀座ライオン 山王パークタワー店 GINZA LION Sanno Park Tower,"東京都千代田区永田町2-11-1, 山王パ-クタワ-B1F, Tokyo, 100-0014"
 サンマルクカフェ 丸の内新東京ビル Saintmarccafe Marunouchi Shintokyo Building,"東京都千代田区丸の内3-3-1, Tokyo, 100-0005"
 大阪王将 飯田橋店 Osaka Ohsho Iidabashi,"4 Chome-5-16 Iidabashi, 飯田橋KOAビル1F, Chiyoda, Tokyo 102-0072"
restaurant 餃子市場 神田店 Gyouzaichiba kannda,"東京都千代田区神田富山町28-4, 東昇ビル1Ｆ, Tokyo, 101-0043"
restaurant あげたて唐揚げ とり鉄 大手町店 Toritetsu Otemachi,"東京都千代田区大手町2-5-12, Tokyo, 100-0004"
restaurant かまどか 秋葉原昭和通り口店 Kamadoka Akihabara Showadori-guchi,"東京都千代田区神田佐久間町1-15, 川初ビル 4階, Tokyo, 101-0025"
 松屋 神田小川町店 Matsuya Kanda Ogawacho,"東京都千代田区神田小川町2-1-15, 1F,"
 ケンタッキーフライドチキン 秋葉原店 Kentucky Fried Chicken Akihabara,"東京都千代田区外神田1−4−11, 旅籠町橋高架下10号, 101-0021"
restaurant ルンゴ Lungo,"東京都千代田区大手町1-1-1, 大手町パークビルB1F, Tokyo, 100-0004"
 鳥元 神保町店 Torigen Jinbocho,"東京都千代田区神田神保町1-9, Tokyo, 101-0051"
restaurant 神保町ブックセンター Jimbocho Book Center,"Kanda Jinbōchō, 2 Chome−３, 岩波書店アネックス1F, Chiyoda-Ku, Tōkyō-to 101-0051"
restaurant ディップガーデン ＴＯＫＹＯ 日比谷グルメリウム DIPGARDEN TOKYO,"東京都 千代田区 内幸町2-1-6, 日比谷パークフロント B1F, Tokyo, 100-0011"
restaurant 刀削麺酒坊 東京駅店,"東京都千代田区丸の内1-11-1, パシフィックセンチュリープレイス丸の内B1F, Tokyo, 100-6290"
 なか卯 秋葉原昭和通り口店 Nakau Akihabara-Showadoriguchi,"東京都千代田区神田佐久間町4-1, ベラカーサ秋葉原102号室, 101-0025"
restaurant 創作 葉月 Sosaku Hazuki,"日本、〒101-0062 東京都千代田区神田駿河台２丁目１０−６ 御茶ノ水 S ビル 2f, 御茶ノ水Ｓビル2F-A,"
restaurant お座敷天婦羅 天政 Tenmasa,"東京都千代田区丸の内2-4-1, 丸の内ビルディング35F, Tokyo, 100-0005"
restaurant ラーメン凪 BUTAO 神田店 RAMEN NAGI BUTAO KANDATEN,"東京都千代田区鍛冶町2-13-7, Tokyo, 101-0044"
restaurant ターリー屋 霞が関コモンゲート店 Indian Restaurant Thaliya Kasumigaseki Common Gate,"ターリー屋 霞が関コモンゲート店, Chiyoda-Ku, Tōkyō-to 100-0013"
 銀座ライオン LEO TEKKO avenue店 GINZA LION LEO TEKKO avenue,"東京都千代田区丸の内1-8-2, TEKKOavenueB1F, Tokyo, 100-0005"
 スターバックス コーヒー 有楽町ビル 地下1階店 Yurakucho Bldg. B1F,"東京都千代田区有楽町1-10-1, Tokyo, 100-0006"
restaurant 広島お好み焼き•鉄板焼き専門店 なごみ HiroshimaOkonomiyakiTeppanyaki Nagomi,"日本, 〒101-0052 東京都千代田区神田小川町３丁目２０, 東京都 101-0052"
 ウェンディーズ・ファーストキッチン 日比谷シャンテ前店 Wendy's First Kitchen HIBIYA SHANTE,"日本、〒100-0006 東京都千代田区有楽町１丁目６−１,"
restaurant 肉バル×ワイン酒場 びすとろ大将 BISUTORO TAISYO,"日本、〒102-0072 東京都千代田区飯田橋４丁目２−６, アヴァンセ飯田橋102,"
restaurant チーズハンバーグ丼　専門店　GEORGE　神田店,"東京都 千代田区 鍛冶町1-2-14, Tokyo, 101-0044"
restaurant X-BEEF 飯田橋店　X-BEEF Iidabashi,"千代田区富士見2-12-13 , フィル・パーク飯田橋1F, Tokyo, 102-0071"
 スターバックス コーヒー 丸の内三菱ビル店 Starbucks Coffee,"東京都千代田区丸の内2-5-2, Tokyo, 100-0005"
restaurant 元祖メガ丼！デカ盛り屋 秋葉原店,"東京都千代田区神田佐久間町2-1, 大原ビル, Tokyo, 101-0025"
restaurant 神田☆純豆腐（スンドゥブ） Kanda Sundubu,"日本、〒101-0047 東京都千代田区内神田２丁目６−９,"
 スターバックス コーヒー 大手町東京サンケイビル店 Starbucks Coffee,"東京都千代田区大手町1-7-2, Tokyo, 100-0004"
 キッチンオリジン 半蔵門店 Kitchen Origin Hanzomon,"東京都千代田区平河町1-1-1, Tokyo, 102-0093"
restaurant Asian Dining & Bar サパナ 赤坂見付店 Asian Dining & Bar SAPANA Akasakamitsuke,"千代田区永田町2-13-10 , プルデンシャルタワー 1F, Tokyo, 100-0014"
restaurant 牛たん焼きと伊達ごはんだてなり屋秋葉原UDX店 Gyuutanyaki to Dategohan Datenariya Akihabara UDXten,"東京都千代田区外神田四丁目14番1号, UDXビル3F, Tokyo, 101-0021"
restaurant サラダデリマルゴ オーテモリ店 Salad Deli Margo OOTEMORI,"1 Chome-5-5 Ōtemachi, B2F, Chiyoda-Ku, Tōkyō-to 100-0004"
restaurant アジャンタ 麹町店 AJANTA Kojimachi,"Ajanta, 千代田区二番町, Tōkyō-to 102-0084"
restaurant バーガーズカフェグリルフクヨシ 神保町 Burgers Cafe Grill Fukuyoshi Jinbochou,"東京都千代田区神田猿楽町1-3-4, Tokyo, 101-0064"
 ローソン 内神田二丁目店 Lawson Uchikanda 2Chome,"東京都千代田区内神田２‐１０‐１２, Tokyo, 101-0047"
restaurant 東京アスリート食堂 丸の内店 Tokyo Athlete Shokudo Marunouchiten,"東京都千代田区丸の内3-1-1, 国際ビルB1F, Tokyo, 100-0005"
